
TracePro Release: 7 3 4 
Irradiance Map Data for 

Linear Units in millimeters
Data for screen Surface 1
Data generated at 20:16:05 October 02, 2025

Raytrace Time: mins: 0, secs: 1

Projected Plane Extent from surface geometry 
      TopLeft:(-6.51043,0.867291,-3) 
      TopRight:(-2.81647,5.59536,-3)
      BottomLeft:(-6.51043,0.867291,3) 
      BottomRight:(-2.81647,5.59536,3)
Corners of Data Set (plotted) 
      TopLeft:(-6.51043,0.867291,-3) 
      TopRight:(-2.81647,5.59536,-3)
      BottomLeft:(-6.51043,0.867291,3) 
      BottomRight:(-2.81647,5.59536,3)
Total Absorbed Rays: 1000
Min: 0 Max: 1 Ave: 0.0750054
Total Flux: 630.143 W, Emitted Flux: 1000 W
Normalization: 2
Data Smoothing is Off
Grid Size is 50 x 50
Data Cells are 0.12 x 0.12 millimeters

0	0	0	0	0	0	0	0	0	0	0	0.399935	0	0.19998	0	0.599965	0.199997	0.399988	0	0.200006	0	0	0.200011	0.20001	0.200013	0	0.600039	0.200014	0.200013	0.800055	0.600041	0.200014	0.200014	0.200014	0	0.284253	0	0	0.0475852	0	0	0	0.0841793	0.0236654	0	0	0.0218736	0.0166023	0.0158274	0	
0	0	0	0	0	0	0	0	0	0	0	0	0.199965	0	0	0.39996	0.399979	0.199994	0.200004	0.200003	0.400018	0.400015	0.200011	0.40002	0.20001	0	0.400026	0.200013	0.400028	0	0.200014	0	0.200013	0.400025	0.200013	0.200013	0.0625806	0	0.0496874	0.0411114	0.109601	0.0382644	0	0.0271777	0	0.0381514	0.0186433	0.0334612	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.19997	0	0	0.199995	0.199992	1	0.800011	0.200006	0.200007	0	0.600029	0	0.400021	0.600037	0.200013	0.200013	0	0	0.200013	0	0.200012	0	0.200011	0.0921644	0.0914499	0	0.0899949	0.0636584	0	0.0346707	0.0786327	0.0205784	0.0636018	0.0182656	0.0192821	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199982	0.399967	0.199988	0.399982	0.200001	0.200004	0.200003	0	0	0.400014	0	0.400021	0.400023	0	0.200013	0.400025	0	0	0	0	0	0	0.475044	0	0.0513987	0.0794723	0	0.029521	0	0.106492	0.0234673	0.0217541	0.0190098	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.399948	0.19998	0	0.199996	0	0	0	0	0.200008	0.20001	0	0.200009	0	0.600034	0.200011	0.200013	0	0.200011	0.200012	0	0	0.0972287	0.0842633	0.135297	0.0626769	0	0	0.0355677	0.07864	0	0.0424501	0.020067	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.199975	0	0	0.199974	0.19999	0.199991	0.799975	0	0	0.600014	0.200006	0.400015	0	0.200008	0.200008	0	0	0.200008	0.400024	0.400018	0.200009	0.145674	0.400019	0.146562	0.0597441	0.0611907	0.0762285	0.0351706	0.102994	0	0.0223868	0.0224888	0.0244795	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199991	0.199989	0.399992	0.2	0.399993	0.399999	0	0	0	0.200006	0.200004	0.400019	0.400017	0	0	0.400018	0.400011	0.373208	0.374296	0	0	0	0	0.0458586	0.0401911	0	0.0253973	0.149973	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.399947	0	0.399955	0.399965	0	0.199984	0	0	0.40001	0	0.400006	0	0.400012	0	0.200007	0.400014	0	0	0	0	0.200008	0.194229	0.0517146	0.0657564	0	0	0	0	0	0.0251761	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199974	0.199965	0.199978	0.399956	0.399979	0	0	0	0	0.200001	0.2	0.400008	0	0.200003	0.200008	0	0.399999	0.200005	0.399998	0.200001	0.25926	0	0.0618451	0	0.0440906	0.109931	0	0.0282	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199968	0	0.399945	0	0.19997	0	0.199988	0	0	0	0.599984	0	0	0.199997	0.200004	0	0.200001	0.399998	0	0.0796694	0.152066	0	0.119636	0	0.0885876	0.0797013	0	0	0.0295997	0	0	0	0	0	
